ConceptA,ConceptB,Complexity,Avg_ChapterDist,Avg_PageDist,Avg_LineDist,Avg_WordDist,Chap_Conce,Dad_Score,Prereq
Packet switching,Overlay network,27,-72.36756756756756,-207.72972972972974,0.0,0.0,0.22916666666666666,592000.0,0
Routing,Packet switching,-33,88.31756756756756,279.97972972972974,0.0,0.0,0.3958333333333333,64000.0,1
Packet switching,Peer-to-peer,19,-44.12312312312312,-124.72972972972973,0.0,0.0,0.1736111111111111,582001.0,0
Packet switching,LTE (telecommunication),-100,-144.9252318011442,-434.89031367133555,0.0,-45.0,0.078125,297957.2,0
Internet,Packet switching,-34,96.56756756756756,306.39639639639637,0.0,0.0,0.5625,48000.0,1
Packet switching,Throughput,-103,-47.26756756756757,-143.31544401544403,0.0,0.0,0.08952702702702703,480979.4,0
Packet switching,Packet switch,-38,-7.807567567567568,-25.303063063063064,0.0,0.0,0.10416666666666667,0.0,1
Packet switching,Transmission delay,22,2.299099099099099,7.6702702702702705,0.0,0.0,0.2625,562001.0,1
Packet switching,Link-state routing protocol,36,-98.56756756756756,-315.72972972972974,0.0,0.0,1.0625,592000.0,1
Packet switching,Multiprotocol Label Switching,35,-124.56756756756756,-402.72972972972974,0.0,0.0,1.0625,592000.0,1
Packet switching,Internet service provider,33,-129.56756756756758,-392.47972972972974,0.0,0.0,0.3125,592000.0,0
FIFO (computing and electronics),Packet switching,-24,186.49064449064448,563.4220374220374,0.0,0.0,0.3125,208000.0,1
Packet switching,Network layer,-176,-82.80230935160513,-257.40109123207714,0.0,0.0,0.07837301587301587,562001.0,0
Packet switching,Data link layer,-75,-107.36221042471043,-344.72972972972974,0.0,0.0,0.08575581395348837,556011.0,0
Packet switching,Circuit switching,15,13.614250614250615,42.36117936117936,0.0,-23.09090909090909,0.22916666666666666,208973.2,0
Packet switching,Processing delay,27,-7.467567567567568,-22.02972972972973,0.0,0.0,0.22916666666666666,515982.1,0
Packet switching,Ethernet,0,-126.86486486486487,-405.86486486486484,0.0,0.0,0.1875,576001.8,0
Packet switching,Asynchronous Transfer Mode,36,-59.567567567567565,-174.72972972972974,0.0,0.0,1.0625,592000.0,0
Packet switching,Datagram,36,-39.567567567567565,-104.72972972972973,0.0,0.0,1.0625,592000.0,0
Packet switching,4G,24,-111.95218295218295,-351.3451143451143,0.0,0.0,0.1736111111111111,560994.8,0
Throughput,Computer network,-43,-13.627868852459017,-40.30499609679938,0.0,22.875,0.04001404001404001,1425030.0,0
Throughput,Ethernet frame,103,-79.5972972972973,-262.54942084942087,0.0,0.0,0.15202702702702706,2193988.2,0
Throughput,Network congestion,128,-48.21666666666667,-148.1642857142857,0.0,0.0,0.16988416988416988,1982982.7,1
Throughput,Packet loss,85,-36.154545454545456,-109.26883116883117,0.0,-45.75,0.06274131274131274,1286031.1,0
Throughput,Transport layer,-1018,-41.14628670120898,-121.98941524796447,0.0,18.833333333333332,0.03188139595906586,457184.4,0
Throughput,4G,127,-64.68461538461538,-208.02967032967032,0.0,0.0,0.13813813813813813,2218989.1,0
Packet switching,Packet switch,-38,-7.807567567567568,-25.303063063063064,0.0,0.0,0.10416666666666667,0.0,1
Computer network,Transmission delay,168,63.19453551912569,191.29071038251365,0.0,-85.0,0.21298701298701292,2831001.7,1
Transmission delay,End-to-end delay,-14,-75.90114942528736,-229.12413793103448,0.0,0.0,0.25555555555555554,198012.1,1
Transmission delay,Network delay,4,-124.86666666666666,-379.58181818181816,0.0,0.0,0.3428571428571429,184962.5,1
Transmission delay,Processing delay,5,-9.766666666666667,-29.7,0.0,-48.0,0.3666666666666665,92981.8,0
Packet switching,Transmission delay,22,2.299099099099099,7.6702702702702705,0.0,0.0,0.2625,562001.0,1
Link-state routing protocol,Distance-vector routing protocol,-387,-3.4690721649484537,-5.814432989690721,0.0,-11.0,1.015625,-1.1,1
Link-state routing protocol,Router (computing),-947,3.0316455696202533,18.724683544303797,0.0,0.0,1.0078125,5001.6,0
Packet switching,Link-state routing protocol,36,-98.56756756756756,-315.72972972972974,0.0,0.0,1.0625,592000.0,1
Link-state routing protocol,Internet,-2,2.0,9.333333333333334,0.0,0.0,1.5,16000.0,0
Link-state routing protocol,Routing Information Protocol,-387,-3.4690721649484537,-5.814432989690721,0.0,-11.0,1.015625,-1.1,1
Routing protocol,Link-state routing protocol,-387,-3.4690721649484537,-5.814432989690721,0.0,-11.0,1.015625,-1.1,1
Link-state routing protocol,Ethernet,-36,-28.2972972972973,-90.13513513513513,0.0,0.0,1.125,16000.0,0
Link-state routing protocol,Open Shortest Path First,0,4.0,16.0,0.0,0.0,2.0,16000.0,1
Multiprotocol Label Switching,Virtual circuit,-15,41.8235294117647,142.64705882352942,0.0,0.0,1.1428571428571428,1994.0,0
Multiprotocol Label Switching,Internet protocol,-39,47.853658536585364,172.3170731707317,0.0,0.0,1.04,32000.0,0
Multiprotocol Label Switching,Digital subscriber line,1,146.0,467.0,0.0,0.0,2.0,32000.0,0
Multiprotocol Label Switching,Internet Protocol,-39,47.853658536585364,172.3170731707317,0.0,0.0,1.04,32000.0,0
Multiprotocol Label Switching,OSI model,0,134.0,434.5,0.0,0.0,2.0,32000.0,0
Multiprotocol Label Switching,Link layer,-110,17.205357142857142,58.0,0.0,0.0,1.0232558139534884,2001.0,0
Multiprotocol Label Switching,Hierarchical routing,-2,36.25,122.75,0.0,0.0,1.3333333333333333,32000.0,0
Multiprotocol Label Switching,Open Shortest Path First,1,30.0,103.0,0.0,0.0,2.0,32000.0,1
Multiprotocol Label Switching,Virtual LAN,1,-5.0,-14.0,0.0,0.0,2.0,32000.0,0
Multiprotocol Label Switching,Routing,-2,36.25,122.75,0.0,0.0,1.3333333333333333,32000.0,0
Packet switching,Multiprotocol Label Switching,35,-124.56756756756756,-402.72972972972974,0.0,0.0,1.0625,592000.0,1
Multiprotocol Label Switching,Internet service provider,-2,-5.0,10.25,0.0,0.0,1.25,32000.0,0
Multiprotocol Label Switching,Network layer,-211,41.76525821596244,145.32863849765258,0.0,0.0,1.0158730158730158,2002.0,0
Multiprotocol Label Switching,Data link layer,-110,17.205357142857142,58.0,0.0,0.0,1.0232558139534884,2001.0,0
Multiprotocol Label Switching,Ethernet,-35,-2.2972972972972974,-3.135135135135135,0.0,0.0,1.125,32000.0,0
Multiprotocol Label Switching,Asynchronous Transfer Mode,1,65.0,228.0,0.0,0.0,2.0,32000.0,0
Multiprotocol Label Switching,Datagram,1,85.0,298.0,0.0,0.0,2.0,32000.0,0
Multiprotocol Label Switching,Overlay network,-8,52.2,195.0,0.0,0.0,1.1666666666666667,32000.0,0
Multicast,Multiprotocol Label Switching,4,-3.6666666666666665,-20.0,0.0,0.0,1.3333333333333333,96000.0,1
Multiprotocol Label Switching,Ethernet frame,-35,-2.2972972972972974,-3.135135135135135,0.0,0.0,1.125,32000.0,0
Multiprotocol Label Switching,IPv4,-85,13.402298850574713,62.51724137931034,0.0,0.0,1.0434782608695652,32000.0,0
Multiprotocol Label Switching,IPv6,-78,25.55,95.55,0.0,0.0,1.0625,32000.0,0
FIFO (computing and electronics),Packet switching,-24,186.49064449064448,563.4220374220374,0.0,0.0,0.3125,208000.0,1
Network layer,Asynchronous Transfer Mode,212,23.23474178403756,82.67136150234742,0.0,0.0,1.0158730158730158,3408000.0,0
OSI model,Network layer,-211,-92.23474178403755,-289.1713615023474,0.0,0.0,1.0158730158730158,2001.5,1
Network layer,Internet Protocol,172,6.088400320622925,26.988434673079126,0.0,0.0,0.05587301587301586,2689012.6,1
Data link layer,Transmission Control Protocol,111,134.79464285714286,424.0,0.0,0.0,1.0232558139534884,1792000.0,0
Data link layer,Slow-start,104,42.544642857142854,149.875,0.0,0.0,0.3565891472868217,1792000.0,0
Data link layer,IEEE 802.11,89,-44.07492236024845,-125.1304347826087,0.0,0.0,0.1001788908765653,1720959.4,0
Data link layer,Multicast,106,-13.538690476190476,-38.0,0.0,0.0,0.3565891472868217,1751000.5,0
Data link layer,Automatic repeat request,111,59.794642857142854,222.0,0.0,0.0,1.0232558139534884,1792000.0,0
Data link layer,Core network,103,-44.09424603174603,-129.88888888888889,0.0,0.0,0.18992248062015504,1767000.5,0
Data link layer,Network layer,-101,24.559901073105298,87.32863849765258,0.0,19.22222222222222,0.03912882982650424,786093.0999999999,0
Data link layer,Local area network,90,-0.8417207792207793,-2.0,0.0,-63.5,0.1482558139534884,1544995.0,0
Data link layer,Asynchronous Transfer Mode,111,47.794642857142854,170.0,0.0,0.0,1.0232558139534884,1792000.0,0
Data link layer,MAC address,14,-20.491071428571427,-62.37755102040816,0.0,22.0,0.08992248062015504,1343019.9,0
Data link layer,Virtual LAN,111,-22.205357142857142,-72.0,0.0,0.0,1.0232558139534884,1685994.6,0
Circuit switching,Physical layer,8,-105.82467532467533,-334.5194805194805,0.0,0.0,0.2777777777777778,352000.0,0
Circuit switching,Overlay network,12,-85.98181818181818,-250.0909090909091,0.0,0.0,0.3333333333333333,352000.0,0
Circuit switching,Virtual circuit,5,-96.35828877005348,-302.4438502673797,0.0,0.0,0.30952380952380953,352000.0,0
Circuit switching,Multiplexing,21,4.818181818181818,13.909090909090908,0.0,0.0,1.1666666666666667,196017.9,0
Circuit switching,Digital subscriber line,21,7.818181818181818,21.90909090909091,0.0,0.0,1.1666666666666667,352000.0,0
Circuit switching,Best-effort delivery,19,-103.51515151515152,-317.09090909090907,0.0,0.0,0.5,352000.0,0
Circuit switching,Asynchronous Transfer Mode,21,-73.18181818181819,-217.0909090909091,0.0,0.0,1.1666666666666667,352000.0,0
Circuit switching,Time-division multiplexing,21,4.818181818181818,13.909090909090908,0.0,0.0,1.1666666666666667,196017.9,0
Processing delay,Network delay,-1,-115.1,-349.8818181818182,0.0,0.0,0.30952380952380953,59996.5,0
Processing delay,Router (computing),-938,-88.06835443037974,-274.9753164556962,0.0,-47.2,0.17447916666666666,28979.6,0
Ethernet,Computer network,-146,65.96942844483829,222.24442475262148,0.0,0.0,0.137987012987013,460017.6,1
Ethernet,Router (computing),-911,31.32894286691755,108.85981867943893,0.0,-12.375,0.1328125,96936.50000000004,0
Ethernet,Optical fiber,30,128.86872586872587,408.8494208494208,0.0,0.0,0.375,552004.5,0
Ethernet,Network congestion,25,31.38063063063063,114.38513513513513,0.0,0.0,0.26785714285714285,592000.0,0
Ethernet,Digital subscriber line access multiplexer,36,148.2972972972973,470.13513513513516,0.0,0.0,1.125,592000.0,0
Ethernet,Broadband,27,131.0972972972973,417.7351351351351,0.0,0.0,0.2916666666666667,592000.0,0
Ethernet,Digital subscriber line,36,148.2972972972973,470.13513513513516,0.0,0.0,1.125,592000.0,0
Ethernet,Twisted pair,23,138.011583011583,437.92084942084944,0.0,0.0,0.625,552015.5,0
Ethernet,Error detection and correction,33,20.0472972972973,52.88513513513514,0.0,0.0,0.375,592000.0,0
Ethernet,Internet Protocol,-4,50.15095583388266,175.45220830586683,0.0,0.0,0.165,576995.5,0
Ethernet,OSI model,35,136.2972972972973,437.63513513513516,0.0,0.0,1.125,592000.0,0
Ethernet,Carrier sense multiple access,32,5.097297297297297,21.135135135135137,0.0,0.0,0.375,592000.0,0
Ethernet,Transmission Control Protocol,36,154.2972972972973,485.13513513513516,0.0,0.0,1.125,592000.0,0
Ethernet,Wireless network,7,-10.96936936936937,-26.098198198198197,0.0,0.0,0.20192307692307693,592000.0,0
Ethernet,Link layer,-75,19.50265444015444,61.13513513513514,0.0,0.0,0.1482558139534884,118876.7,0
Ethernet,Protocol stack,-3,55.097297297297295,182.73513513513512,0.0,0.0,0.16203703703703706,339020.7,0
Ethernet,MAC address,-61,-0.9884169884169884,-1.242415885273028,0.0,-44.57142857142857,0.19166666666666668,84968.60000000003,0
Ethernet,Exponential backoff,32,3.6972972972972973,14.135135135135135,0.0,0.0,0.625,592000.0,0
Ethernet,Virtual LAN,36,-2.7027027027027026,-10.864864864864865,0.0,0.0,1.125,592000.0,0
Ethernet,Local area network,15,18.66093366093366,59.13513513513514,0.0,-59.5,0.25,389929.6,1
Ethernet,Multicast,31,5.963963963963964,23.135135135135137,0.0,0.0,0.4583333333333333,592000.0,0
Ethernet,Ethernet frame,-169,20.816714773025453,69.03319338756232,0.0,8.837837837837839,0.14673913043478262,32.7,0
Ethernet,Crossbar switch,34,38.630630630630634,132.46846846846847,0.0,0.0,0.4583333333333333,592000.0,0
Ethernet,Carrier sense multiple access with collision detection,32,5.097297297297297,21.135135135135137,0.0,0.0,0.375,592000.0,0
Ethernet,Internet service provider,33,-2.7027027027027026,13.385135135135135,0.0,0.0,0.375,592000.0,0
Ethernet,IPv6 packet,-43,27.8472972972973,98.68513513513514,0.0,0.0,0.1875,546999.5,0
Ethernet,Data link layer,-75,19.50265444015444,61.13513513513514,0.0,0.0,0.1482558139534884,118876.7,0
Ethernet,physical media,30,104.44015444015444,332.7065637065637,0.0,0.0,0.325,562007.0,0
Ethernet,Address Resolution Protocol,34,3.963963963963964,13.135135135135135,0.0,0.0,0.625,592000.0,0
Ethernet,Asynchronous Transfer Mode,36,67.29729729729729,231.13513513513513,0.0,0.0,1.125,592000.0,0
Ethernet,Internet protocol,-4,50.15095583388266,175.45220830586683,0.0,0.0,0.165,576995.5,0
Ethernet,Physical layer,23,34.65444015444015,113.70656370656371,0.0,-43.0,0.2361111111111111,424994.0,0
Ethernet,Multiplexing,36,145.2972972972973,462.13513513513516,0.0,0.0,1.125,592000.0,0
Ethernet,IEEE 802.11,14,-24.572267920094006,-63.99529964747356,0.0,77.0,0.20192307692307693,530997.2,0
Ethernet,Access network,-49,30.6926461345066,100.9956002514142,0.0,0.0,0.14772727272727273,205929.3,0
Ethernet,Time-division multiplexing,36,145.2972972972973,462.13513513513516,0.0,0.0,1.125,592000.0,0
Ethernet,Internet protocol suite,-4,50.15095583388266,175.45220830586683,0.0,0.0,0.165,576995.5,0
Ethernet,Wi-Fi,36,144.2972972972973,458.13513513513516,0.0,0.0,1.125,592000.0,0
Ethernet,IPv4,-50,15.69959614787201,65.65237651444548,0.0,0.0,0.16847826086956522,551997.0,0
Ethernet,ALOHAnet,29,8.797297297297296,45.63513513513514,0.0,0.0,0.375,496982.5,0
Ethernet,Subnetwork,36,-4.702702702702703,-12.864864864864865,0.0,0.0,1.125,592000.0,0
Ethernet,Home network,-23,21.83063063063063,79.08513513513513,0.0,-73.0,0.16346153846153846,429996.2,0
Ethernet,DSL modem,33,149.7972972972973,476.38513513513516,0.0,0.0,0.625,592000.0,0
Ethernet,packet forwarding,34,84.63063063063063,272.13513513513516,0.0,0.0,0.4583333333333333,592000.0,0
Ethernet,Internet access,-9,63.12338425381903,205.56991774383079,0.0,0.0,0.16847826086956522,592000.0,0
Asynchronous Transfer Mode,Multicast,-5,-61.333333333333336,-208.0,0.0,0.0,1.3333333333333333,16000.0,0
Asynchronous Transfer Mode,Open Shortest Path First,0,-35.0,-125.0,0.0,0.0,2.0,16000.0,0
Asynchronous Transfer Mode,Time-division multiplexing,0,78.0,231.0,0.0,0.0,2.0,16000.0,0
Datagram,IPv6,-79,-59.45,-202.45,0.0,0.0,1.0625,16000.0,0
Datagram,IEEE 802.11,-22,-111.8695652173913,-365.1304347826087,0.0,0.0,1.0769230769230769,16000.0,0
Datagram,Multicast,-5,-81.33333333333333,-278.0,0.0,0.0,1.3333333333333333,16000.0,0
Datagram,Virtual circuit,-16,-43.1764705882353,-155.35294117647058,0.0,0.0,1.1428571428571428,16000.0,0
Datagram,Transport layer,-1157,-48.84628670120898,-160.57512953367876,0.0,0.0,1.0048543689320388,1000.5,0
Datagram,Internet protocol,-40,-37.146341463414636,-125.6829268292683,0.0,0.0,1.04,16000.0,0
Datagram,Ethernet,-36,-87.29729729729729,-301.13513513513516,0.0,0.0,1.125,16000.0,0
Datagram,Internet protocol suite,-40,-37.146341463414636,-125.6829268292683,0.0,0.0,1.04,16000.0,0
Datagram,IP fragmentation,-2,-46.0,-147.33333333333334,0.0,0.0,1.5,16000.0,0
Datagram,Internet Protocol,-40,-37.146341463414636,-125.6829268292683,0.0,0.0,1.04,16000.0,0
Datagram,OSI model,-1,49.0,136.5,0.0,0.0,2.0,16000.0,0
Datagram,IPv6 packet,-79,-59.45,-202.45,0.0,0.0,1.0625,16000.0,0
Datagram,Transmission Control Protocol,0,67.0,184.0,0.0,0.0,2.0,16000.0,0
Datagram,User Datagram Protocol,-501,-80.54581673306772,-264.9601593625498,0.0,-5.0,1.0112359550561798,-0.5,0
Datagram,Hierarchical routing,-3,-48.75,-175.25,0.0,0.0,1.3333333333333333,16000.0,0
Datagram,Asynchronous Transfer Mode,0,-20.0,-70.0,0.0,0.0,2.0,16000.0,0
Datagram,Encapsulation (networking),-17,-78.77777777777777,-261.3333333333333,0.0,0.0,1.125,16000.0,0
4G,Multipath propagation,7,-30.28205128205128,-94.88461538461539,0.0,0.0,0.4444444444444444,197999.0,0
3G,Code division multiple access,49,6.784313725490196,13.735294117647058,0.0,0.0,0.5555555555555556,786003.5,0
3G,Network congestion,39,35.86764705882353,119.48529411764706,0.0,0.0,0.1984126984126984,816000.0,0
3G,Wireless network,21,-6.482352941176471,-20.998039215686273,0.0,-67.0,0.13247863247863248,578007.4,0
3G,Wi-Fi,50,148.7843137254902,463.2352941176471,0.0,0.0,1.0555555555555556,816000.0,1
3G,4G,38,19.39969834087481,59.619909502262445,0.0,-22.25,0.16666666666666666,405987.1,1
3G,Internet access,5,67.61040068201194,210.6700767263427,0.0,70.2,0.09903381642512077,299012.8,0
3G,Base transceiver station,45,-16.715686274509803,-54.931372549019606,0.0,114.0,0.3888888888888889,430054.9,0
3G,GSM,12,-20.88235294117647,-63.76470588235294,0.0,-34.75,0.11805555555555555,264034.5,1
Channel (communications),Frequency-division multiplexing,238,82.36237897648687,254.21576763485479,0.0,-128.0,0.3541666666666667,3750007.7,1
Channel (communications),Multipath propagation,235,-35.63762102351314,-113.28423236514523,0.0,-32.0,0.3541666666666667,3645029.3,0
Channel (communications),Time-division multiplexing,240,125.02904564315352,389.2157676348548,0.0,0.0,1.0208333333333333,3856000.0,1
Physical layer,IEEE 802.11,-9,-59.22670807453416,-177.70186335403727,0.0,0.0,0.1880341880341881,194002.0,1
Physical layer,Virtual circuit,-3,9.466386554621849,32.075630252100844,0.0,0.0,0.25396825396825395,214001.0,1
Physical layer,OSI model,12,101.64285714285714,323.92857142857144,0.0,0.0,1.1111111111111112,193999.5,1
Physical layer,Digital subscriber line,13,113.64285714285714,356.42857142857144,0.0,0.0,1.1111111111111112,224000.0,0
Physical layer,Internet protocol suite,-27,15.496515679442508,61.745644599303134,0.0,0.0,0.1511111111111111,168020.0,0
Physical layer,Data link layer,-98,-15.151785714285714,-52.57142857142857,0.0,-10.142857142857142,0.1343669250645995,44995.3,0
Physical layer,Local area network,-8,-15.993506493506494,-54.57142857142857,0.0,0.0,0.2361111111111111,163986.5,0
Physical layer,Wi-Fi,13,109.64285714285714,344.42857142857144,0.0,0.0,1.1111111111111112,224000.0,0
Physical layer,Network congestion,2,-3.2738095238095237,0.6785714285714286,0.0,0.0,0.25396825396825395,224000.0,0
Physical layer,Asynchronous Transfer Mode,13,32.642857142857146,117.42857142857143,0.0,0.0,1.1111111111111112,224000.0,0
Physical layer,Protocol stack,-26,20.442857142857143,69.02857142857142,0.0,0.0,0.14814814814814814,112980.3,0
Physical layer,Link layer,-98,-15.151785714285714,-52.57142857142857,0.0,-10.142857142857142,0.1343669250645995,44995.3,0
Physical layer,Forward error correction,9,-79.15714285714286,-229.57142857142858,0.0,0.0,0.3611111111111111,224000.0,0
Physical layer,Channel (communications),-227,-14.386188500296385,-40.78719620628334,0.0,0.0,0.13194444444444445,131988.19999999998,0
Physical layer,Wireless network,-16,-45.62380952380953,-139.8047619047619,0.0,0.0,0.1880341880341881,224000.0,0
Multiplexing,Physical layer,-13,-110.64285714285714,-348.42857142857144,0.0,0.0,1.1111111111111112,16000.0,0
Multiplexing,Multicast,-5,-139.33333333333334,-439.0,0.0,0.0,1.3333333333333333,16000.0,0
Multiplexing,Time-division multiplexing,-35,-62.47222222222222,-173.33333333333334,0.0,130.0,1.0909090909090908,13.0,1
Multiplexing,OSI model,-1,-9.0,-24.5,0.0,0.0,2.0,16000.0,0
Multiplexing,Digital subscriber line access multiplexer,0,3.0,8.0,0.0,0.0,2.0,16000.0,0
Multiplexing,Frequency-division multiplexing,-2,-42.666666666666664,-135.0,0.0,41.0,1.3333333333333333,4.1000000000000005,1
Multiplexing,Digital subscriber line,0,3.0,8.0,0.0,0.0,2.0,16000.0,0
Multiplexing,Transport layer,-1157,-106.84628670120898,-321.57512953367876,0.0,0.0,1.0048543689320388,1006.0,0
Multiplexing,Port (computer networking),-1157,-106.84628670120898,-321.57512953367876,0.0,0.0,1.0048543689320388,1006.0,0
Multiplexing,Transmission Control Protocol,0,9.0,23.0,0.0,0.0,2.0,16000.0,0
Multiplexing,User Datagram Protocol,0,-58.0,-161.0,0.0,0.0,2.0,16000.0,0
Multiplexing,Asynchronous Transfer Mode,0,-78.0,-231.0,0.0,0.0,2.0,16000.0,0
Multiplexing,Data link layer,-111,-125.79464285714286,-401.0,0.0,0.0,1.0232558139534884,16000.0,0
Multiplexing,Carrier sense multiple access,-4,-140.2,-441.0,0.0,0.0,1.25,16000.0,0
Multiplexing,Communications protocol,0,-71.0,-203.0,0.0,0.0,2.0,16000.0,0
Channel access method,Multiplexing,240,125.02904564315352,389.2157676348548,0.0,0.0,1.0208333333333333,3856000.0,1
Multiplexing,Channel (communications),-240,-125.02904564315352,-389.2157676348548,0.0,0.0,1.0208333333333333,16000.0,0
IEEE 802.11,Local area network,1,43.23320158102767,123.1304347826087,0.0,0.0,0.20192307692307693,368000.0,0
Access network,Digital subscriber line access multiplexer,85,117.6046511627907,369.13953488372096,0.0,0.0,1.0227272727272727,1345996.0,0
Access network,Cable Internet access,40,32.43073811931244,104.57431749241658,0.0,45.0,0.06620553359683795,888967.8,0
Access network,Core network,77,-55.28423772609819,-169.74935400516796,0.0,17.333333333333332,0.1893939393939394,1198003.7,1
Access network,Wi-Fi,85,113.6046511627907,357.13953488372096,0.0,0.0,1.0227272727272727,1376000.0,0
Access network,Internet access,40,32.43073811931244,104.57431749241658,0.0,45.0,0.06620553359683795,888967.8,1
Access network,GSM,47,-56.06201550387597,-169.86046511627907,0.0,352.0,0.08522727272727272,1215024.2,0
2G,Multiplexing,11,165.83333333333334,519.5,0.0,0.0,1.25,192000.0,0
2G,Code division multiple access,10,22.833333333333332,66.0,0.0,0.0,0.75,192000.0,0
2G,LTE (telecommunication),-125,2.475669099756691,28.33941605839416,0.0,-178.0,0.265625,108989.7,0
2G,3G,-39,16.04901960784314,52.26470588235294,0.0,0.3333333333333333,0.3055555555555556,15996.2,1
2G,Wireless network,-18,9.566666666666666,31.266666666666666,0.0,-253.0,0.3269230769230769,175974.7,0
2G,Wi-Fi,11,164.83333333333334,515.5,0.0,0.0,1.25,192000.0,0
2G,4G,-1,35.44871794871795,111.88461538461539,0.0,-174.0,0.3611111111111111,89980.5,1
2G,GSM,-27,-4.833333333333333,-11.5,0.0,-70.4,0.3125,11960.8,0
2G,Internet access,-34,83.65942028985508,262.9347826086956,0.0,0.0,0.29347826086956524,56991.5,0
2G,Cellular network,-1,-1.0897435897435896,-4.730769230769231,0.0,14.0,0.4166666666666667,100011.8,0
Time-division multiplexing,Frequency-division multiplexing,-2,-42.666666666666664,-135.0,0.0,41.0,1.3333333333333333,4.1000000000000005,0
Transmission medium,Physical layer,-12,-107.64285714285714,-340.92857142857144,0.0,0.0,0.6111111111111112,17000.5,0
Transmission medium,Twisted pair,-12,-4.285714285714286,-16.714285714285715,0.0,0.0,1.0,17001.0,0
Transmission medium,Coaxial cable,-13,-31.733333333333334,-103.76666666666667,0.0,0.0,0.7,2000.5,0
Transmission medium,Path loss,-1,-107.33333333333333,-337.5,0.0,0.0,0.8333333333333334,21998.0,0
Transmission medium,Optical fiber,-5,-13.428571428571429,-45.785714285714285,0.0,0.0,0.75,17001.0,0
Transmission medium,Internet protocol suite,-39,-92.14634146341463,-279.1829268292683,0.0,0.0,0.54,16998.5,0
Transmission medium,OSI model,0,-6.0,-17.0,0.0,0.0,1.5,16998.5,0
Transmission medium,Carrier sense multiple access,-3,-137.2,-433.5,0.0,0.0,0.75,32000.0,0
Transmission medium,Channel (communications),-239,-122.02904564315352,-381.7157676348548,0.0,0.0,0.5208333333333334,17003.0,0
Channel access method,Code division multiple access,239,-17.970954356846473,-64.28423236514523,0.0,-33.0,0.5208333333333334,3699949.7,1
Code division multiple access,Cellular network,-11,-23.923076923076923,-70.73076923076923,0.0,0.0,0.6666666666666666,16997.0,0
Frequency-division multiplexing,DSL modem,-1,47.166666666666664,149.25,0.0,0.0,0.8333333333333334,33001.0,0
MX record,Domain name,2,-41.266666666666666,-146.93333333333334,0.0,0.0,0.8333333333333334,70001.0,0
Domain Name System,Application layer,-81,25.666666666666668,82.39285714285714,0.0,0.0,0.355072463768116,23001.5,1
Application layer,Multicast,78,-78.33333333333333,-264.0595238095238,0.0,0.0,0.355072463768116,1328999.5,0
Application layer,Internet protocol,43,-34.146341463414636,-111.7424506387921,0.0,65.0,0.061739130434782616,1146029.7,0
Application layer,Routing Information Protocol,-304,-59.46907216494845,-202.87395679921454,0.0,0.0,0.03736413043478262,1167006.8,0
OSI model,Application layer,-82,-52.0,-150.4404761904762,0.0,0.0,1.0217391304347827,6997.5,1
Application layer,File Transfer Protocol,83,26.0,85.94047619047619,0.0,0.0,1.0217391304347827,1324000.0,0
Application layer,Network service,76,-51.5,-173.4345238095238,0.0,0.0,0.16459627329192547,1299004.0,0
Simple Mail Transfer Protocol,Domain Name System,-1,-55.666666666666664,-176.83333333333334,0.0,0.0,0.8333333333333334,32000.0,0
Simple Mail Transfer Protocol,OSI model,0,22.0,56.0,0.0,0.0,1.5,32000.0,0
Simple Mail Transfer Protocol,Internet Message Access Protocol,-883,-58.3683615819209,-190.34293785310734,0.0,0.0,0.5060606060606061,1995.5,0
Simple Mail Transfer Protocol,MX record,-3,-14.4,-29.9,0.0,0.0,1.0,32000.0,0
Simple Mail Transfer Protocol,Application layer,-82,-30.0,-94.44047619047619,0.0,0.0,0.5217391304347826,6996.0,0
Simple Mail Transfer Protocol,Internet protocol suite,-39,-64.14634146341463,-206.1829268292683,0.0,0.0,0.54,32000.0,0
Simple Mail Transfer Protocol,Port (computer networking),-1156,-75.84628670120898,-241.07512953367876,0.0,0.0,0.5048543689320388,1992.5,0
Transmission Control Protocol,Simple Mail Transfer Protocol,-1,-40.0,-103.5,0.0,0.0,1.5,16000.0,1
Domain name,Simple Mail Transfer Protocol,1,55.666666666666664,176.83333333333334,0.0,0.0,0.8333333333333334,48000.0,1
Proxy server,BitTorrent,-25,77.29411764705883,237.21241830065358,0.0,0.0,0.2575757575757576,134001.0,0
Proxy server,IPv6,-71,43.55,110.43888888888888,0.0,0.0,0.22916666666666666,144000.0,0
Computer network,Proxy server,174,-81.67213114754098,-233.99817850637524,0.0,0.0,0.17965367965367965,2848014.5,1
Proxy server,Server (computing),-1051,77.55943396226415,232.3775681341719,0.0,-2.7777777777777777,0.17543859649122806,-2.5000000000000004,1
Proxy server,Router (computing),-939,47.03164556962025,120.61357243319269,0.0,0.0,0.17447916666666666,93005.6,0
Web cache,Proxy server,11,-114.25,-347.1388888888889,0.0,-24.0,0.3666666666666665,143014.9,1
Proxy server,Internet protocol,-32,65.85365853658537,187.2059620596206,0.0,0.0,0.20666666666666667,144000.0,0
Proxy server,IP address,-340,40.5214899713467,111.40464820120981,0.0,-37.0,0.1807511737089202,40999.9,0
Proxy server,Client (computing),-665,61.70326409495549,182.2123310253874,0.0,51.0,0.17886178861788618,15976.1,0
Proxy server,Internet Protocol,-32,65.85365853658537,187.2059620596206,0.0,0.0,0.20666666666666667,144000.0,0
